,SMILES,pIC50,num_atoms,logP
12858,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,0.01,17,1.9284
12859,COC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,0.08,19,1.0741
12860,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,0.01,21,1.8527
12861,Cc1nonc1S(=O)c1ccccc1,0.03,14,1.54472
12862,Cc1c(S(=O)c2ccccc2)no[n+]1[O-],0.16,15,0.78312
12863,Cc1no[n+]([O-])c1Cc1ccccc1,0.06,14,1.20722
12864,Cc1no[n+]([O-])c1S(=O)c1ccccc1,0.16,15,0.78312
12865,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,0.0,33,4.8807
12866,CCc1ssc(=S)c1-c1ccccc1,0.0,14,4.76849
12867,CCCc1cc(=S)ss1,0.0,9,3.49159
12868,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.01,30,1.8945
12869,CNC12CCCCC1Cc1ccc(OC)cc12,0.0,17,2.8562
12870,CNC12CC=CCC1c1ccccc1C2,0.0,15,2.6345
12871,CNC12CCCCC1Cc1ccccc12,0.0,15,2.8476
12872,CNC12CCCCCC1Cc1ccccc12,0.0,16,3.2377
12873,CNC12c3ccccc3CC1CCCC2C,0.0,16,3.0936
12874,CNC12CCCCC1Cc1cc(OC)ccc12,0.0,17,2.8562
12875,NC12CCCC1Cc1ccccc12,0.01,13,2.1968
12876,CNC12CCCCC1c1ccccc1C2,0.0,15,2.8585
12877,C=C1c2ccccc2C2(NC)CCCCC12,0.0,16,3.3183
12878,Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1,0.0,17,6.0925
12879,Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1,0.0,17,6.0925
12880,NC12CCCCC1c1ccccc1C2,0.0,14,2.5978
12881,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,0.0,20,2.35992
12882,CCCCCCCC1CC(C(=O)Nc2c(C(C)C)cccc2C(C)C)C(=O)O1,0.0,28,6.1641
12883,CCc1c(O)c(=O)ccn1C(C)C,0.02,13,1.6972
12884,C#CC1(O)C(F)CC2C3CCc4cc(O)ccc4C3C(CC)CC21C,0.0,25,4.1967
12885,CC1CC2CC=CCC2(N)c2ccccc21,0.0,16,3.314
12886,CC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,0.0,54,3.3729
12887,COC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,0.0,55,3.3273
12888,CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OCc2ccccc2)c2ccccc12)NC(=O)CC1NC(=O)C2C3CCC(CC3)N2C1=O,0.0,61,4.8977
12889,CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)NC(=O)CC1NC(=O)C2C3CCC(CC3)N2C1=O,0.0,58,4.496
12890,CCCCCCCC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,0.0,60,5.7135
12891,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,0.0,26,2.5838
12892,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,0.01,25,2.2808
12893,CS(=O)CCCOc1ccc2ccccc2c1,0.0,17,2.9872
12894,CCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,0.0,20,3.9609
12895,CCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,0.0,21,4.351
12896,CCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,0.0,22,4.7411
12897,CCCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,0.0,23,5.1312
12898,CCNC(=O)c1ccsc1,0.03,10,1.4978
12899,Clc1cc2c(Cl)ccc(Cl)c2c(Cl)c1Cl,0.0,15,6.1068
12900,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.0,45,2.8669
12901,CCCCCCCCCCCC(=O)CC(=O)Nc1c(OC)cc(OC)cc1OC,0.0,29,5.531
12902,CCCCCCCCCCCC(=O)C(C)(C)C(=O)N(C)c1c(OC)cc(OC)cc1OC,0.0,32,6.1914
12903,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,0.01,18,1.8519
12904,COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,0.0,21,2.4461
12905,CON1C(=O)CC2(CCCC2)C1=O,0.14,13,0.8671
12906,CCON1C(=O)CC2(CCCC2)C1=O,0.06,14,1.2572
12907,O=C1CC2(CCCC2)C(=O)N1Oc1ccccc1,0.01,18,2.2997
12908,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,0.0,20,6.7941
12909,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.0,23,2.64078
12910,CCOc1cccc(OC(C)=O)c1,0.01,13,2.0106
12911,CCc1cccc(CC)c1OC(C)=O,0.0,14,2.7367
12912,COC(=O)c1c(F)cccc1Cl,0.01,12,2.2657
12913,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.0,22,4.044
12914,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.0,22,4.1531
12915,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,0.04,17,1.4314
12916,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,0.0,19,6.5768
12917,CCCCOCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,0.0,23,3.2369
12918,NC(N)=NCCCNC(=O)C1CCCCN1C(=O)C(CC1CCCCC1)NCC(=O)O,0.69,31,0.1604
12919,Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,0.0,17,6.0925
12920,Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,0.0,16,5.4391
12921,Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,0.0,19,7.3993
12922,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,0.0,20,4.00822
12923,Cc1nc(NCc2ccccc2)nc(C(Cl)(Cl)Cl)n1,0.0,19,3.61882
12924,CCCOC(=O)c1ccoc1,0.01,11,1.8464
12925,CCCNC(=O)c1ccoc1,0.04,11,1.4194
12926,CCNC(=O)c1ccc[nH]1,0.17,10,0.7644
12927,CCCNC(=O)c1cccn1C,0.07,12,1.1649
12928,CCNC(=O)c1c[nH]c2ccccc12,0.01,14,1.9176
12929,CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4,0.79,32,0.1032
12930,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1,0.0,16,5.4391
12931,Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,0.0,16,5.4391
12932,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,0.0,18,6.7459
12933,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,0.0,18,6.7459
12934,Cn1c(CC(=O)O)cnc1C(=O)c1ccc([N+](=O)[O-])cc1,0.07,21,1.1864
12935,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,0.0,18,6.7459
12936,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,0.0,18,6.7459
12937,Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,0.0,20,8.0527
12938,CCc1ssc(=S)c1CC,0.0,10,3.66389
12939,Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1,0.0,18,6.7459
12940,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,0.0,18,6.7459
12941,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2Cl)c1,0.0,18,6.7459
12942,Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,0.0,18,6.7459
12943,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,0.0,18,6.7459
12944,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl,0.0,18,6.7459
12945,O=C1NCCC2CNC(=O)C12,,11,-1.1315
12946,CCOC(=O)C1CNC(=O)CC1C(=O)OCC,,17,-0.1351
12947,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCC1,0.01,22,2.2428
12948,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,0.0,24,3.023
12949,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,0.0,25,3.4131
12950,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCC1,0.0,18,2.3185
12951,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCC1,0.0,19,2.7086
12952,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,0.0,20,3.0987
12953,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCC1,0.01,18,2.2094
12954,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1,0.0,21,3.3781
12955,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1,0.0,20,2.64302
12956,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCC1,0.01,19,2.25452
12957,COC(=O)C1(S(=O)(=O)c2ccccc2)CCC1,0.03,17,1.556
12958,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,0.01,18,1.9461
12959,COC(=O)C1(S(=O)(=O)c2ccccc2)CCCCC1,0.0,19,2.3362
12960,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0.0,27,4.20616
12961,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1noc(N)n1)C(C)C,0.0,56,4.4565
12962,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,0.0,56,4.297
12963,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C,0.0,56,4.1916
12964,O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCCCO,0.02,22,1.6357
12965,Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,0.0,21,3.5322
12966,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,0.0,16,5.4391
12967,Clc1ccc(Cl)c(Oc2ccccc2)c1Cl,0.0,16,5.4391
12968,Clc1cc(Cl)c(Oc2ccccc2Cl)cc1Cl,0.0,17,6.0925
12969,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,0.0,17,6.0925
12970,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,0.0,19,7.3993
12971,CC1=NS(=O)(=O)c2ncccc2N1,0.24,13,0.6142
12972,CC1=NS(=O)(=O)c2cnccc2N1,0.24,13,0.6142
12973,COc1ccc(-c2nc3cc(C)ccc3[nH]2)c(OC)c1,0.0,20,3.55552
12974,Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c(C)c1,0.0,20,3.75494
12975,CCOC1OC2OC3(C)CCC4C(C)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC(C1C)C24OO3,0.76,35,0.1182
12976,CCOC1OC2OC3(C)CCC4C(COC5OC(C(=O)O)C(O)C(O)C5O)CCC(C1C)C24OO3,0.76,35,0.1198
12977,CCOC1OC2OC3(C)CC(OC4OC(C(=O)O)C(O)C(O)C4O)C4C(C)CCC(C1C)C24OO3,0.76,35,0.1182
12978,CCCCc1cssc1=S,0.0,10,3.88169
12979,CCCCCc1cssc1=S,0.0,11,4.27179
12980,CCCc1ssc(=S)c1C,0.0,10,3.80001
12981,CCCc1cssc1=O,0.01,9,2.1223
12982,CCc1cc(=O)ss1,0.02,8,1.7322
12983,CCCc1cc(=O)ss1,0.01,9,2.1223
12984,CCc1ssc(=O)c1CC,0.01,10,2.2946
12985,CCCc1c(C)ssc1=O,0.0,10,2.43072
12986,CCc1ssc(=O)c1-c1ccccc1,0.0,14,3.3992
12987,CNC(=N[N+](=O)[O-])NCC1CCOC1,,14,-0.6204
12988,CC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,0.0,18,6.3579
12989,ClCC1(C(Cl)Cl)C2C(Cl)CC1(C(Cl)Cl)C(Cl)C2Cl,0.0,18,5.6611
12990,ClCC1(C(Cl)Cl)C2CC(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,0.0,18,6.0103
12991,ClC(Cl)C1(C(Cl)Cl)C2CC(Cl)(Cl)C1CC2(Cl)Cl,0.0,17,5.9678
12992,Cc1ccccc1OCC1CN=C(N)O1,0.08,15,1.08732
12993,NC1=NCC(COc2ccccc2Cl)O1,0.04,15,1.4323
12994,NC1=NCC(COc2ccc([N+](=O)[O-])cc2)O1,0.21,17,0.6871
12995,NC1=NCC(COc2cccc([N+](=O)[O-])c2)O1,0.21,17,0.6871
12996,CCOc1ccccc1OCC1CN=C(N)O1,0.07,17,1.1776
12997,COc1ccccc1OCC1CN=C(N)O1,0.16,16,0.7875
12998,CC(C)CN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,0.0,23,3.0903
12999,CCCCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,0.0,24,3.6245
13000,CC(C)CCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,0.0,24,3.4804
13001,CC1CCC2CC(=O)N(Cc3ccc(Cl)cc3)C3OC4(C)CCC1C23OO4,0.0,27,4.2879
13002,CC1CCC2CC(=O)N(CCCc3ccccc3)C3OC4(C)CCC1C23OO4,0.0,28,4.0671
13003,COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.0,36,4.0933
13004,CCCNC(=O)c1cccs1,0.01,11,1.8879
13005,CCCNC(=O)c1ccsc1,0.01,11,1.8879
13006,CCCOC(=O)c1ccsc1,0.0,11,2.3149
13007,Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12,0.0,22,2.76312
13008,Cc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,0.0,23,2.72656
13009,CCC(C)C(NC(=O)c1cn(CC)c2nc(C)ccc2c1=O)C(=O)OC,0.01,26,2.04232
13010,CCOC(=O)CNC(=O)c1cn(CC)c2nc(C)ccc2c1=O,0.1,23,1.01772
13011,CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21,0.02,25,1.65222
13012,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,0.0,27,4.2389
13013,Cc1c(CNc2ccccc2)cnc2nc(N)nc(N)c12,0.01,21,2.10972
13014,Cc1cc(C)cc(NCc2cnc3nc(N)nc(N)c3c2C)c1,0.0,23,2.72656
13015,CC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1,0.0,24,2.31232
13016,CC(=O)c1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,0.0,24,2.31232
13017,Cc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,0.0,22,2.41814
13018,COc1ccccc1N1CCN(CCNC(C)=O)CC1,0.11,20,0.9533
13019,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,0.01,25,2.2472
13020,COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,0.0,24,2.3087
13021,COc1ccccc1N1CCN(CCNC(=O)c2ccco2)CC1,0.01,24,1.8402
13022,COc1ccccc1N1CCN(CCNC(=O)c2cccnc2)CC1,0.02,25,1.6422
13023,COc1ccccc1N1CCN(CCNC(=O)c2ccncn2)CC1,0.09,25,1.0372
13024,COc1ccccc1N1CCN(CCNC(=S)C2CCCCC2)CC1,0.0,25,3.3145
13025,COc1ccccc1N1CCN(CCNC(=N)C2CCCCC2)CC1,0.0,25,2.96437
13026,COc1ccccc1N1CCN(CCCCc2ccc(F)cc2)CC1,0.0,25,3.9792
13027,COc1ccccc1N1CCN(CCC=Cc2ccc(F)cc2)CC1,0.0,25,4.0598
13028,COc1ccccc1N1CCN(CCOCc2ccc(F)cc2)CC1,0.0,25,3.1731
13029,COc1ccccc1N1CCN(CCCOc2ccc(F)cc2)CC1,0.0,25,3.4254
13030,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12,0.0,22,2.8061
13031,CC#CCOC(C)c1ccc(OC)c(OC)c1,0.0,17,2.8047
13032,O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,0.01,19,2.0107
13033,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0.0,23,5.3077
13034,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,0.0,22,3.9952
13035,O=C(C=Cc1ccccc1Cl)C(F)(F)F,0.0,15,3.4846
13036,O=C(C=Cc1cccc(Cl)c1)C(F)(F)F,0.0,15,3.4846
13037,O=C(C=Cc1ccc(Cl)cc1)C(F)(F)F,0.0,15,3.4846
13038,COc1ccccc1C=CC(=O)C(F)(F)F,0.0,16,2.8398
13039,COc1cccc(C=CC(=O)C(F)(F)F)c1,0.0,16,2.8398
13040,O=C(C=Cc1cccc([N+](=O)[O-])c1)C(F)(F)F,0.0,17,2.7394
13041,CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.22,15,0.6532
13042,CC=NN(C(=O)c1ccc(C)cc1)c1ccccc1,0.0,19,3.64752
13043,CC=NN(C(=O)c1ccc(OC)cc1)c1ccccc1,0.0,20,3.3477
13044,CC=NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0.0,21,3.2473
13045,Cc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,0.0,26,4.54342
13046,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,0.0,27,4.2436
13047,O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,0.0,28,4.1432
13048,Cc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,0.0,21,2.96862
13049,COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,0.0,22,2.6688
13050,CN(NC(=S)Nc1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,0.0,23,2.5684
13051,CCOc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,0.0,24,2.50842
13052,CCOC(=O)C(=Cc1ccccc1Cl)NC=O,0.01,17,1.99
13053,CCOC(=O)C(=Cc1ccoc1)NC=O,0.12,15,0.9296
13054,Cc1nc[nH]c1[N+](=O)[O-],0.24,9,0.62632
13055,O=C(Nc1ccc(Cl)c(Cl)c1)C(F)F,0.0,14,3.197
13056,CNC(=O)Oc1cccc(Cl)c1Cl,0.0,13,2.7116
13057,O=[N+]([O-])c1cc([N+](=O)[O-])c(ONCC(F)(F)F)c([N+](=O)[O-])c1,0.01,22,1.8569
13058,O=C(O)C=COc1ccccc1Cl,0.0,13,2.3171
13059,c1ccc(CSc2nnc[nH]2)cc1,0.01,13,2.097
13060,c1ccc(CSc2cnn[nH]2)cc1,0.01,13,2.097
13061,C=CC(CC)OC(N)=O,0.09,9,1.0463
13062,CSc1ccc(C=NN=C(N)NO)cc1,0.09,15,1.0359
13063,CSc1ccc(C=NN=C(N)NN)cc1,0.3,15,0.5204
13064,FC(F)(F)CN(CC(F)(F)F)c1ccc(Br)cc1,0.0,18,4.3801
13065,COC(=O)C=COc1ccccc1Cl,0.0,14,2.4055
13066,CC(=O)Nc1ccc2nccnc2c1,0.03,14,1.5882
13067,O=[N+]([O-])c1ccc(OCCn2ccnn2)cc1,0.05,17,1.2653
13068,O=CC(CO)OC(C=O)n1cnc2c(O)ncnc21,,19,-1.1942
13069,CCCNC(=NC#N)NC,0.91,10,0.04248
13070,CC1NCCN1CCO,,9,-0.7701
13071,CCNC(=O)CC1CCCCC1,0.01,12,2.0929
13072,N#Cc1ccc(C[Se]CCC(=O)O)cc1,0.02,15,1.65548
13073,CC(=O)Oc1cccc(OC(C)=O)c1C(N)=O,0.23,17,0.6361
13074,COc1ccc(-c2ncc[nH]2)c(OC)c1,0.01,15,2.0939
13075,CNC(=O)OC1OC(=O)C2C3C=CC(C3)C12,0.22,16,0.6636
13076,CC(=O)NN=CCCc1ccccc1,0.02,14,1.7411
13077,CC(=O)NNC(=O)c1ccccc1N(C)C,0.29,16,0.5335
13078,CN(C)N=CCCc1ccccc1,0.01,13,2.1666
13079,Cc1ccccc1OCCN(C)C,0.01,13,1.93542
13080,COc1cccc(OCCN(C)C)c1,0.02,14,1.6356
13081,CC(=O)OC1CCCC(NC(=O)N(CCF)N=O)C1,0.03,19,1.5232
13082,COCCN(N=Nc1[nH]cnc1C(N)=O)C(C)(C)C,0.06,19,1.2542
13083,O=S(=O)(N=[N+]([O-])c1ccccc1)c1ccccc1,0.0,18,2.6695
13084,Cc1nonc1-c1ccccc1[N+](=O)[O-],0.01,15,1.95322
13085,Cc1c(Sc2ccccc2)no[n+]1[O-],0.02,14,1.76762
13086,COc1cccc(OC)c1OCCN(C)C,0.02,16,1.6442
13087,Cc1oc2cc(OCC#N)ccc2c(=O)c1C,0.0,17,2.31222
13088,NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,,15,-0.8636
13089,CC(O)COc1cccc2oc(C(=O)O)cc(=O)c12,0.06,19,1.2508
13090,CC(=O)Nc1ccc2oc(C)c(C)c(=O)c2c1,0.0,17,2.36824
13091,O=C(OCC(=O)N1CCCC1)c1ccccc1,0.03,17,1.4658
13092,COc1cccc(Cc2cnc(N)nc2N)c1OC,0.06,19,1.249
13093,NC(=O)c1nc[nH]c1N=NN(CCO)Cc1ccccc1,0.1,21,1.0018
13094,O=C(Cn1ccnc1[N+](=O)[O-])N(CO)CO,,16,-1.4805
13095,CCC(=O)OCCOc1ccc(CN=O)cc1OC,0.01,19,2.2936
13096,CCNc1ccc(C(=O)OCCN(C)C)cc1,0.01,17,1.8368
13097,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,,21,-0.6148
13098,c1ccc2c(c1)CNc1ccccc1C2,0.0,15,3.2029
13099,CC(=O)OCCOc1ccc(-c2ccncc2)cn1,0.01,19,2.0855
13100,CC(=O)OCCNc1ccc(-c2ccncc2)cn1,0.01,19,2.1186
13101,CCCN(CC)CC(F)(F)F,0.01,11,2.2806
13102,CCCCOc1ccnc(C=CC2=CC([N+](=O)[O-])O2)n1,0.01,20,2.1856
13103,Cc1cc(C)cc(NS(=O)(=O)c2ccc(N)cc2)c1,0.0,19,2.68644
13104,CC(C)c1nnc(SCC(=O)c2ccccc2)n(N)c1=O,0.04,21,1.4505
13105,CC(C)(C)CC(N)C(=O)O,0.15,10,0.8345
13106,CCOC(=O)CC(=O)C=Cc1ccc(C)cc1,0.0,17,2.53052
13107,CCOC(=O)CC(=O)C=Cc1ccccc1C,0.0,17,2.53052
13108,CCOC(=O)CC(=O)C=Cc1cccc(C)c1,0.0,17,2.53052
13109,CCCCCCC1OC(=O)c2cc(N)ccc21,0.0,17,3.4507
13110,COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.14,22,0.8529
13111,CCOC(=O)CNCCCCCSc1c2[nH]cnc2nc[n+]1[O-],0.1,23,1.0064
13112,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,,22,-0.2247
13113,COc1ccc(-c2nc3ccccc3[nH]2)c(OC)c1,0.0,19,3.2471
13114,CC(=O)OCCCOc1ccc(-c2ccncc2)cn1,0.0,20,2.4756
13115,CC(=O)OCCNc1ccc(-c2ccncc2)c(C)n1,0.0,20,2.42702
13116,CCC(=O)OCCNc1ccc(-c2ccncc2)cn1,0.0,20,2.5087
13117,CSc1nc2nc(SC)[nH]c(Cl)c-2n1,0.0,14,2.4017
13118,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0.33,24,0.4785
13119,CCc1cccc(N(C(C)=O)c2ccccc2)c1,0.0,18,3.9336
13120,CCOCCOC(=O)C(C#N)=C(CC)Nc1ccc([N+](=O)[O-])cc1,0.0,24,2.77408
13121,NC(=O)COCc1ccco1,0.52,11,0.2815
13122,COc1ccc2c(c1)OCC2NC(=O)CN1CCCC1,0.05,20,1.3407
13123,CCCCCCN(C)C(=O)COC(=O)c1ccccc1,0.0,20,2.8821
13124,CCCCC1OC(=O)c2cc(N(CCO)CCO)ccc21,0.01,21,1.8793
13125,C#CC(C=CCl)(CC)OC(N)=O,0.02,12,1.6162
13126,CCCCCCCCNC(N)=NNC(=O)Nc1ccc(Cl)cc1,0.0,23,3.6413
13127,COc1cc(CN=O)ccc1OCCOC(=O)c1ccccc1,0.0,23,3.1974
13128,CC(C)NCC(O)COCCCC(C)c1ccccc1,0.0,20,2.9458
13129,CCc1cccc(C2C(=O)c3ccccc3C2=O)c1,0.0,19,3.4118
13130,CCCC(=O)OCn1ncc2c(O)ncnc21,0.15,17,0.8327
13131,CC(=O)OCn1cc2c(=O)n(COC(C)=O)cnc2n1,,20,-0.3658
13132,CS(=O)(=O)NN=Cc1ccccc1,0.27,13,0.5697
13133,CCNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.05,19,1.3145
13134,CN(C)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.05,19,1.2666
13135,NNC(=O)NN=Cc1ccccc1,0.64,13,0.1934
13136,CN(CC(F)(F)F)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.01,23,2.1991
13137,CC(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.02,20,1.703
13138,CCCNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.02,20,1.7046
13139,CN(C)C(=O)Cc1cccs1,0.04,11,1.3788
13140,CN(C)C(=O)Cc1ccsc1,0.04,11,1.3788
13141,CN(C)C(=O)Cc1ccco1,0.12,11,0.9103
13142,C#CC(C=C)(CC)OC(N)=O,0.09,11,1.0497
13143,CS(=O)(=O)N(c1ccccc1)S(C)(=O)=O,0.39,15,0.4122
13144,Cc1cnc2n(c1=O)CCCC2C,0.04,13,1.44902
13145,CCC1(CC)SCC(=O)NC1=O,0.12,12,0.9348
13146,CN(C)CCc1ccsc1,0.01,10,1.8522
13147,CCN(CC)c1cc(N)[n+]([O-])c(N)n1,,14,-0.2744
